Items_AffixesBoons>�;;#Dev Description;Stat Group;Slot;Affix Group;Special;MinRarity;;1.5;;#;#;#;#;#;#;#;13;31;31;0;1;81;57;81;41;29;37;88;88;0;1;213;150;213;107;75;71;170;170;0;1;354;248;354;177;124;107;256;256;0;1;502;351;502;251;176;145;348;348;0;1;660;462;660;330;231;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;;;;Effect1;;;;;;;;;;;;;;;;;;#;#;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Effect2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Effect3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Effect4;;;;;;;;;;;;Effect5;;;;;;;;;;;;Effect6;;;;;;;;;;;;Effect7;;;;;;;;;;;;Effect8;;;;;;;;;;;
;soh4;Black LightningBolt on nth Hit;Skill.Strike;strike;@sp;TRUE;rare;3.6;36;TRUE;;1;36;72;108;144;180;36;36;0;36;0;0;36;0;0;36;72;72;0;72;0;0;72;0;0;72;108;108;0;108;0;0;108;0;0;108;144;144;0;144;0;0;144;0;0;144;180;180;0;180;0;0;180;0;0;180;1;1;0;1;0;0;1;0;0;1;30%;60%;90%;120%;150%;;;;;;;TRUE;spawn_tgt_scr;trigger;hit_each;prefab;Entities/Boons/_Items/BlackLightningBolt/BlackLightningBolt_Fab;in_target;out_enemy;;;;;;;;;;;0;1;36;lcha%;cha;0.06;0;1;;nth;1;0;0;lblacklightningcnt;cnt;1;1;1;ldmg;pow;1;0;1;;minpow;666;0;1;;maxpow;666;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;soh6;Fire Trails on nth Hit;Skill.Strike;strike;@sp;TRUE;rare;2.4;12;TRUE;;1;12;24;36;48;60;12;12;0;12;0;0;12;0;0;12;24;24;0;24;0;0;24;0;0;24;36;36;0;36;0;0;36;0;0;36;48;48;0;48;0;0;48;0;0;48;60;60;0;60;0;0;60;0;0;60;1;1;0;1;0;0;1;0;0;1;50%;100%;150%;200%;250%;;;;;;;TRUE;fire_trails;trigger;hit_any;prefab;Entities/Boons/FireTrails/FireTrails_Fab;tile;fire;zig_interval;0.35:0.65;spawn_offset;0.6;;;;;;;0;2;12;lcha%;cha;0.1;1;1;;nth;1;0;0;lfiretrailcnt;cnt;3;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;lrng;rng;2.4;1;1;lvlc;vlc;7.3;0;0;ldur3;dur;0.25;0;0;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;soh7;Breath of Frost on nth Hit;Skill.Strike;strike;@sp;TRUE;rare;3;14;TRUE;;1;14;28;42;56;70;14;14;0;14;0;0;14;0;0;14;28;28;0;28;0;0;28;0;0;28;42;42;0;42;0;0;42;0;0;42;56;56;0;56;0;0;56;0;0;56;70;70;0;70;0;0;70;0;0;70;1;1;0;1;0;0;1;0;0;1;60%;120%;180%;240%;300%;;;;;;;TRUE;spawn_pos_att;trigger;nth_hit_any;prefab;Entities/Boons/_Items/BreathOfFrost/BreathOfFrost_Fab;follow;FALSE;aimed;TRUE;;;;;;;;;0;1;14;lcha%;cha;0.12;0;1;;nth;1;0;0;;;;;;ldmg;pow;1;1;1;;minpow;66;0;1;;maxpow;86;0;1;;tim;0.7;0;1;;;;;;lare;are;3.8;0;1;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;soh8;Breath of Poison on nth Hit;Skill.Strike;strike;@sp;TRUE;rare;3;14;TRUE;;1;14;28;42;56;70;14;14;0;14;0;0;14;0;0;14;28;28;0;28;0;0;28;0;0;28;42;42;0;42;0;0;42;0;0;42;56;56;0;56;0;0;56;0;0;56;70;70;0;70;0;0;70;0;0;70;1;1;0;1;0;0;1;0;0;1;60%;120%;180%;240%;300%;;;;;;;TRUE;spawn_pos_att;trigger;nth_hit_any;prefab;Entities/Boons/_Items/BreathOfPoison/BreathOfPoison_Fab;follow;FALSE;aimed;TRUE;;;;;;;;;0;1;14;lcha%;cha;0.12;0;1;;nth;1;0;0;;;;;;ldmg;pow;1;1;1;;minpow;66;0;1;;maxpow;86;0;1;;tim;0.7;0;1;;;;;;lare;are;3.8;0;1;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;soh9;Lightning Zaps on nth Hit;Skill.Strike;strike;@sp;TRUE;rare;2.2;7;TRUE;;1;7;14;21;28;35;7;7;0;7;0;0;7;0;0;7;14;14;0;14;0;0;14;0;0;14;21;21;0;21;0;0;21;0;0;21;28;28;0;28;0;0;28;0;0;28;35;35;0;35;0;0;35;0;0;35;1;1;0;1;0;0;1;0;0;1;105%;210%;315%;420%;525%;;;;;;;TRUE;missile_passive;trigger;hit_any;prefab;Entities/Boons/_Items/LightningZap/LightningZap_Fab;degrees;12;interval;0.08;;;;;;;;;0;1;7;lcha%;cha;0.21;0;1;;nth;1;0;0;;cnt;5;0;1;ldmg;pow;1;1;1;;minpow;1;0;1;;maxpow;27;0;1;;tim;0.7;0;1;;int;0.2;0;1;lare;are;3.8;0;1;lchainrng;rng;4.2;0;1;lvlc;vlc;2.4;0;1;ldur3;dur;1.1;0;1;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;soh10;Lightning Bolt on nth Hit;Skill.Strike;strike;@sp;TRUE;rare;2.4;6;TRUE;;1;6;12;18;24;30;6;6;0;6;0;0;6;0;0;6;12;12;0;12;0;0;12;0;0;12;18;18;0;18;0;0;18;0;0;18;24;24;0;24;0;0;24;0;0;24;30;30;0;30;0;0;30;0;0;30;1;1;0;1;0;0;1;0;0;1;60%;120%;180%;240%;300%;;;;;;;TRUE;spawn_tgt_scr;trigger;hit_any;prefab;Entities/Boons/LightningBolt/LightningBolt_Fab;;;;;;;;;;;;;0;1;6;lcha%;cha;0.12;0;1;;nth;1;0;0;;cnt;1;0;0;ldmg;pow;1;1;1;;minpow;1;0;1;;maxpow;97;0;1;;tim;0.7;0;1;;;;;;lare;are;3.8;0;1;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;soh11;Black Chain Lightning on nth Hit (0-666, 6 on every 60 sec);Skill.Strike;strike;@sp;TRUE;epic;4.6;15;TRUE;;1;15;30;45;60;75;15;15;0;15;0;0;15;0;0;15;30;30;0;30;0;0;30;0;0;30;45;45;0;45;0;0;45;0;0;45;60;60;0;60;0;0;60;0;0;60;75;75;0;75;0;0;75;0;0;75;1;1;0;1;0;0;1;0;0;1;500%;1000%;1500%;2000%;2500%;;;;;;;TRUE;spawn_tgt_self;trigger;nth_hit_any;prefab;Entities/Boons/_Items/BlackChainLightning/BlackChainLightning_Fab;follow;TRUE;;;;;;;;;;;0;1;15;lcha%;cha;0.06;0;1;;nth;1;0;0;lchainbnc;cnt;6;0;1;ldmg;pow;1;1;1;;minpow;1;0;1;;maxpow;66;0;1;;tim;0.6;0;1;;;;;;;;;;;lchainrng;rng;6.2;0;1;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;sod1;Frost Nova on nth Dash;Skill.Power;power;@sp;TRUE;rare;3;12;TRUE;;1;12;24;36;48;60;0;0;12;0;12;12;12;12;12;12;0;0;24;0;24;24;24;24;24;24;0;0;36;0;36;36;36;36;36;36;0;0;48;0;48;48;48;48;48;48;0;0;60;0;60;60;60;60;60;60;0;0;1;0;1;1;1;1;1;1;84%;168%;252%;336%;420%;;;;;;;TRUE;spawn_tgt_self;trigger;nth_dash;prefab;Entities/Boons/FrostNova/FrostNova_Fab;follow;TRUE;;;;;;;;;;;0;1;12;lcha%;cha;0.12;0;1;;nth;1;0;0;;;;;;ldmg;pow;1;1;1;;minpow;30;0;1;;maxpow;40;0;1;;tim;0.8;0;1;;;;;;lare;are;14;0;1;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;sod2;Poison Nova on nth Dash;Skill.Power;power;@sp;TRUE;rare;3;12;TRUE;;1;12;24;36;48;60;0;0;12;0;12;12;12;12;12;12;0;0;24;0;24;24;24;24;24;24;0;0;36;0;36;36;36;36;36;36;0;0;48;0;48;48;48;48;48;48;0;0;60;0;60;60;60;60;60;60;0;0;1;0;1;1;1;1;1;1;140%;280%;420%;560%;700%;;;;;;;TRUE;spawn_tgt_self;trigger;nth_dash;prefab;Entities/Boons/_Items/PoisonNova/PoisonNova_Fab;follow;TRUE;;;;;;;;;;;0;1;12;lcha%;cha;0.2;0;1;;nth;1;0;0;;;;;;ldmg;pow;1;1;1;;minpow;66;0;1;;maxpow;66;0;1;;tim;0.8;0;1;;;;;;lare;are;14;0;1;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;sod3;Half-Moons on nth Dash;Skill.Power;power;@sp;TRUE;rare;3;12;TRUE;;1;12;24;36;48;60;0;0;12;0;12;12;12;12;12;12;0;0;24;0;24;24;24;24;24;24;0;0;36;0;36;36;36;36;36;36;0;0;48;0;48;48;48;48;48;48;0;0;60;0;60;60;60;60;60;60;0;0;1;0;1;1;1;1;1;1;140%;280%;420%;560%;700%;;;;;;;TRUE;missile_passive_sickles;trigger;nth_dash;prefab;Entities/Boons/Sickles/Sickles_Fab;;;;;;;;;;;;;0;1;12;lcha%;cha;0.2;0;1;;nth;1;0;0;lhalfmooncnt;cnt;2;0;0;lhalfmoondmg;pow;1;1;1;;minpow;66;0;1;;maxpow;66;0;1;;tim;0.8;0;1;;int;0.15;0;0;lhalfmoonare;are;1;0;1;;st1;0.2;0;0;;st2;5;0;0;lhalfmoondur1;dur;1.7;0;1;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;sod4;Recharge Dash on Dash;Skill.Power;power;@sp;TRUE;rare;6;24;TRUE;5;1;144;168;192;216;240;0;0;0;0;0;144;0;0;0;0;0;0;0;0;0;168;0;0;0;0;0;0;0;0;0;192;0;0;0;0;0;0;0;0;0;216;0;0;0;0;0;0;0;0;0;240;0;0;0;0;0;0;0;0;0;1;0;0;0;0;12%;14%;16%;18%;20%;;;;;;;TRUE;recharge_dash;trigger;nth_dash;;;;;;;;;;;;;;;0;1;24;lcha%;cha;0.02;1;0.1;;nth;1;0;0;;cnt;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;sod8;Lightning Orb on Dash;Skill.Power;power;@sp;TRUE;rare;1.9;12;TRUE;;1;12;24;36;48;60;0;0;12;0;12;12;0;12;0;12;0;0;24;0;24;24;0;24;0;24;0;0;36;0;36;36;0;36;0;36;0;0;48;0;48;48;0;48;0;48;0;0;60;0;60;60;0;60;0;60;0;0;1;0;1;1;0;1;0;1;500%;1000%;1500%;2000%;2500%;;;;;;;TRUE;spawn_tgt_self;trigger;dash_start;prefab;Entities/Boons/LightningOrb/LightningOrb_Fab;follow;FALSE;;;;;;;;;;;0;1;12;;cha;1;0;0;;nth;1;0;0;;cnt;1;0;0;ldmg;pow;1;1;1;;minpow;1;0;1;;maxpow;13;0;1;;;;;;;int;0.2;0;0;;st1;1.6;0;1;;st2;5;0;1;lvlc;vlc;2.4;0;1;;dur;1.1;0;1;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;sod10;Evasion on Dash;Skill.Power;power;@sp;TRUE;rare;1.6;12;TRUE;;1;12;24;36;48;60;0;0;12;0;12;12;0;12;0;12;0;0;24;0;24;24;0;24;0;24;0;0;36;0;36;36;0;36;0;36;0;0;48;0;48;48;0;48;0;48;0;0;60;0;60;60;0;60;0;60;0;0;1;0;1;1;0;1;0;1;100%;200%;300%;400%;500%;;;;;;;TRUE;statm_base_temp;trigger;nth_dash;stat;eva;group;;;;;;;;;;;;0;1;12;lcha%;cha;0.2;0;0.5;;nth;1;0;0;;;;;;leva+;val;30;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dur;2.5;0;1;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;soga1;Black Single Chain Lightning on nth IsAttacked;Skill.Power;power;@sp;TRUE;rare;3.2;12;TRUE;;1;12;24;36;48;60;0;0;12;0;12;12;0;12;0;12;0;0;24;0;24;24;0;24;0;24;0;0;36;0;36;36;0;36;0;36;0;0;48;0;48;48;0;48;0;48;0;0;60;0;60;60;0;60;0;60;0;0;1;0;1;1;0;1;0;1;100%;200%;300%;400%;500%;;;;;;;TRUE;spawn_tgt;trigger;enemy_att_start;prefab;Entities/Boons/_Items/BlackChainLightning/BlackChainLightning_Fab;in_target;out_enemy;;;;;;;;;;;0;1;12;lcha%;cha;0.2;0;0;;nth;1;0;0;;cnt;1;0;1;ldmg;pow;1;1;1;;minpow;111;0;1;;maxpow;111;0;1;;tim;0.3;0;1;;;;;;;;;;;;rng;6;0;1;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;sogh1;Lightning Bolt on nth GetHit;Skill.Power;power;@sp;TRUE;rare;2.2;3;TRUE;;1;3;6;9;12;15;0;0;3;0;3;3;0;3;0;3;0;0;6;0;6;6;0;6;0;6;0;0;9;0;9;9;0;9;0;9;0;0;12;0;12;12;0;12;0;12;0;0;15;0;15;15;0;15;0;15;0;0;1;0;1;1;0;1;0;1;100%;200%;300%;400%;500%;;;;;;;TRUE;spawn_tgt;trigger;enemy_hit_us;prefab;Entities/Boons/LightningBolt/LightningBolt_Fab;in_target;out_enemy;;;;;;;;;;;0;1;3;lcha%;cha;0.2;0;0;;nth;1;0;0;llghtcnt;cnt;1;0;1;ldmg;pow;1;1;1;;minpow;1;0;1;;maxpow;90;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;sogh2;Deal Damage Back on nth GetHit;Skill.Power;power;@sp;TRUE;rare;2.4;3;TRUE;3;2;15;21;27;33;39;0;0;15;0;15;15;0;15;0;15;0;0;21;0;21;21;0;21;0;21;0;0;27;0;27;27;0;27;0;27;0;0;33;0;33;33;0;33;0;33;0;0;39;0;39;39;0;39;0;39;0;0;1;0;1;1;0;1;0;1;2500%;3500%;4500%;5500%;6500%;;;;;;;TRUE;purification;;;;;;;;;;;;;;;;;0;1;3;;cha;1;0;0;;nth;1;0;0;;;;;;ldmgreturn;pow;1;1;1;;minpow;12;0;1;;maxpow;12;0;1;;st1;0;0;0;;st2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;sogh4;Fire Nova on nth GetHit;Skill.Power;power;@sp;TRUE;rare;2.6;12;TRUE;;1;12;24;36;48;60;0;0;12;0;12;12;0;12;0;12;0;0;24;0;24;24;0;24;0;24;0;0;36;0;36;36;0;36;0;36;0;0;48;0;48;48;0;48;0;48;0;0;60;0;60;60;0;60;0;60;0;0;1;0;1;1;0;1;0;1;500%;1000%;1500%;2000%;2500%;;;;;;;TRUE;spawn_tgt_self;trigger;enemy_hit_us;prefab;Entities/Boons/_Items/FireNova/FireNova_Fab;follow;TRUE;col_stat;col;;;;;;;;;0;1;12;lcha%;cha;0.33;0;1;;nth;1;0;0;;cnt;1;0;0;ldmg;pow;1;1;1;;minpow;46;0;1;;maxpow;72;0;1;lcld1;col;1;0;1;;tim;0.7;0;0.1;lare;are;11;0;1;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;solvl2;Lightnings Bolts Armageddon on LvlUp;Skill.Power;power;@sp;TRUE;epic;4.4;12;TRUE;;1;12;24;36;48;60;0;0;12;0;12;12;0;12;0;12;0;0;24;0;24;24;0;24;0;24;0;0;36;0;36;36;0;36;0;36;0;0;48;0;48;48;0;48;0;48;0;0;60;0;60;60;0;60;0;60;0;0;1;0;1;1;0;1;0;1;500%;1000%;1500%;2000%;2500%;;;;;;;TRUE;spawn_tgt_scr;trigger;gain_lvl;prefab;Entities/Boons/LightningBolt/LightningBolt_Fab;interval;0.04:0.11;;;;;;;;;;;0;1;12;;cha;1;0;0;;nth;1;0;0;llghtcnt;cnt;80;0;0;ldmg;pow;1;1;1;;minpow;1;0;1;;maxpow;90;0;1;;tim;0.6;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;sop1;Fear on EnemyPostureBreak;Skill.Power;power;@sp;TRUE;rare;3.6;8;TRUE;1;;8;8;8;8;8;0;0;8;0;8;8;0;8;0;8;0;0;8;0;8;8;0;8;0;8;0;0;8;0;8;8;0;8;0;8;0;0;8;0;8;8;0;8;0;8;0;0;8;0;8;8;0;8;0;8;0;0;1;0;1;1;0;1;0;1;500%;500%;500%;500%;500%;;;;;;;TRUE;apply_status;trigger;enemy_posture_broke;status;feared;in_entity;out_enemy;;;;;;;;;;;0;';8;;cha;1;0;0;;nth;1;0;0;;cnt;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;sop2;Gain Gold on EliteKill;Skill.Power;power;@sp;TRUE;rare;8;12;TRUE;;1;12;24;36;48;60;0;0;12;0;12;12;0;12;0;12;0;0;24;0;24;24;0;24;0;24;0;0;36;0;36;36;0;36;0;36;0;0;48;0;48;48;0;48;0;48;0;0;60;0;60;60;0;60;0;60;0;0;1;0;1;1;0;1;0;1;500%;1000%;1500%;2000%;2500%;;;;;;;TRUE;drop_gold;trigger;nth_enemy_died;req_monster_type;Elite;in_position;out_enemy_pos;;;;;;;;;;;0;1;12;;cha;1;0;0;;nth;1;0;0;lgold;st1;50;1;0;;st2;50;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;sosh1;Meteors on nth DoodadUse;Skill.Power;power;@sp;TRUE;epic;6.2;26;TRUE;;1;26;52;78;104;130;0;26;26;0;26;0;26;26;26;26;0;52;52;0;52;0;52;52;52;52;0;78;78;0;78;0;78;78;78;78;0;104;104;0;104;0;104;104;104;104;0;130;130;0;130;0;130;130;130;130;0;1;1;0;1;0;1;1;1;1;175%;350%;525%;700%;875%;;;;;burning;;TRUE;spawn_pos_scr;trigger;doodad_use;tag;;prefab;Entities/Boons/Meteor/Meteor_Fab;interval;0.00:0.09;;;;;;;;;0;1;26;lcha%;cha;0.25;0;0;;nth;3;0;0;lmeteorcnt;cnt;46;0;1;ldmg;pow;1;1;1;;minpow;60;0;1;;maxpow;60;0;1;;tim;1;0;0;;;;;;lare;are;1.2;0;1;;;;;;;;;;;lfiredur1;dur;8;0;1;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;sosh2;Magnet on nth DoodadUse;Skill.Power;power;@sp;TRUE;rare;3.6;12;TRUE;;1;12;24;36;48;60;0;0;0;12;12;0;0;12;0;0;0;0;0;24;24;0;0;24;0;0;0;0;0;36;36;0;0;36;0;0;0;0;0;48;48;0;0;48;0;0;0;0;0;60;60;0;0;60;0;0;0;0;0;1;1;0;0;1;0;0;45%;90%;135%;180%;225%;;;;;;;TRUE;apply_status_self;trigger;doodad_use;tag;;status;solvl1;custom_dur;TRUE;;;;;;;;;0;1;12;lcha%;cha;0.15;0;0;;nth;9;0;0;ldur2;dur;10;1;0.5;;cnt;1;0;0;lcollectrng;st1;28;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;soc2;Firebolt on CD;Skill.Cast;cast;@sp;TRUE;rare;1.9;12;TRUE;;1;12;24;36;48;60;12;12;0;0;12;0;0;12;0;12;24;24;0;0;24;0;0;24;0;24;36;36;0;0;36;0;0;36;0;36;48;48;0;0;48;0;0;48;0;48;60;60;0;0;60;0;0;60;0;60;1;1;0;0;1;0;0;1;0;1;500%;1000%;1500%;2000%;2500%;;;;;;;TRUE;missile_passive;trigger;col_cd;prefab;Entities/Boons/_Items/Firebolt/Firebolt_Fab;interval;0.12:0.36;allow_empty;FALSE;target_mode;auto;;;;;;;0;1;12;;cha;1;0;0;;nth;1;0;0;;cnt;1;1;0;ldmg;pow;1;0;1;;minpow;24;0;1;;maxpow;38;0;1;lcld1;col;2;0;1;;ang;15;0;1;lare;are;0.05;0;1;lrng;rng;6.4;0;1;lvlc;vlc;7.2;0;1;;pnc;0;0;1;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;soc5;Crescents on CD;Skill.Cast;cast;@sp;TRUE;rare;2.5;12;TRUE;;1;12;24;36;48;60;12;12;0;0;12;0;0;12;0;12;24;24;0;0;24;0;0;24;0;24;36;36;0;0;36;0;0;36;0;36;48;48;0;0;48;0;0;48;0;48;60;60;0;0;60;0;0;60;0;60;1;1;0;0;1;0;0;1;0;1;500%;1000%;1500%;2000%;2500%;;;;;;;TRUE;spawn_pos_rng;trigger;col_cd;prefab;Entities/Boons/_Items/Crescents/Crescents_Fab;;;;;;;;;;;;;0;1;12;;cha;1;0;0;;;;;;;cnt;1;0;1;lcrescentdmg;pow;1;1;1;;minpow;21;0;1;;maxpow;21;0;1;lcrescentare;are;1;0;1;lcld1;col;7;0;1;lcrescentvlc;st2;5.2;0;0;;rng;8;0;1;;int;0.15;0;1;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
